company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[3].reported_change_percent,-20.3,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[4].baseline_year,2021,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[4].baseline,972.6,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[4].as_of_2024,777.3,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[4].target_2030,625.0,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[4].reported_change_percent,-20.1,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].baseline_year,2021,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].baseline,10.9,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].as_of_2024,11.5,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].target_2030,8.4,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].reported_change_percent,5.7,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[5].baseline_restated_from,11.4,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[6].baseline_year,2020,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[6].baseline,1.412,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[6].as_of_2024,1.291,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[6].target_2030,0.981,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[6].reported_change_percent,-8.6,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[7].baseline_year,2020,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[7].baseline,639.3,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[7].as_of_2024,619.6,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[7].target_2030,460,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[7].reported_change_percent,-3.1,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[8].baseline_year,2021,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[8].baseline,8.6,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[8].as_of_2024,9.5,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[8].target_2030,6.5,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM05,Portfolio output intensities and 2030 targets,[8].reported_change_percent,10.4,Sector-specific; see each row,As of December31 2024; borrower emissions vintages can lag,"Carbon Compass in-scope global sector clients; lending, tax-oriented investments, capital markets; intensity is financing-weighted, not physical aggregate or whole-economy change",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p24 target table; p25 explanations,company reported; calculated inventory includes estimation,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[0].financed_MtCO2e,84.4,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[0].facilitated_MtCO2e,42.9,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[0].financed_tCO2e_per_million_USD,1876.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[0].facilitated_tCO2e_per_million_USD,2961.8,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[0].data_quality_1_best_5_worst,3.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[1].financed_MtCO2e,4.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[1].facilitated_MtCO2e,2.9,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[1].financed_tCO2e_per_million_USD,212.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[1].facilitated_tCO2e_per_million_USD,404.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[1].data_quality_1_best_5_worst,3.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[2].financed_MtCO2e,21.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[2].facilitated_MtCO2e,6.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[2].financed_tCO2e_per_million_USD,515.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[2].facilitated_tCO2e_per_million_USD,438.8,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[2].data_quality_1_best_5_worst,3.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[3].financed_MtCO2e,2.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[3].facilitated_MtCO2e,1.0,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[3].financed_tCO2e_per_million_USD,511.6,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[3].facilitated_tCO2e_per_million_USD,457.0,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[3].data_quality_1_best_5_worst,3.1,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[4].financed_MtCO2e,1.2,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[4].facilitated_MtCO2e,0.6,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[4].financed_tCO2e_per_million_USD,762.3,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[4].facilitated_tCO2e_per_million_USD,766.6,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM06,Carbon Compass absolute attributed emissions,[4].data_quality_1_best_5_worst,3.0,MtCO2e; economic intensity tCO2e/million USD,2024,12-month monthly-average committed lending; monthly-average outstanding tax-oriented investments; 100% of bank transaction share on 3-year rolling basis for capital markets; 3-year average EVIC or debt+equity,Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p26 table and footnotes; p64 comparison,Company reported model allocation of client inventory/proxies; not direct measurement or causal attribution,Not established for this metric,,jpmorgan-footprint.json
